state,month,population,median_income,initial_claims,Unemployment Rate,lfp_rate
Idaho,1999/7/1,1251.7,61760,7612,5.1,70
Idaho,1999/8/1,1251.7,61760,5666,5,69.9
Idaho,1999/9/1,1251.7,61760,4361,4.9,69.8
Idaho,1999/10/1,1251.7,61760,7007,4.8,69.7
Idaho,1999/11/1,1251.7,61760,9635,4.7,69.6
Idaho,1999/12/1,1251.7,61760,11573,4.7,69.7
Idaho,2000/1/1,1299.43,62720,15717,4.6,69.7
Idaho,2000/2/1,1299.43,62720,9145,4.5,69.7
Idaho,2000/3/1,1299.43,62720,7608,4.5,69.7
Idaho,2000/4/1,1299.43,62720,8321,4.6,69.7
Idaho,2000/5/1,1299.43,62720,5770,4.6,69.6
Idaho,2000/6/1,1299.43,62720,5668,4.6,69.6
Idaho,2000/7/1,1299.43,62720,7691,4.7,69.5
Idaho,2000/8/1,1299.43,62720,6173,4.7,69.5
Idaho,2000/9/1,1299.43,62720,5692,4.7,69.5
Idaho,2000/10/1,1299.43,62720,6012,4.7,69.5
Idaho,2000/11/1,1299.43,62720,11562,4.7,69.6
Idaho,2000/12/1,1299.43,62720,16300,4.6,69.7
Idaho,2001/1/1,1319.962,62370,11342,4.7,69.8
Idaho,2001/2/1,1319.962,62370,10537,4.7,69.9
Idaho,2001/3/1,1319.962,62370,10476,4.8,70
Idaho,2001/4/1,1319.962,62370,8084,4.8,70
Idaho,2001/5/1,1319.962,62370,7068,4.9,70
Idaho,2001/6/1,1319.962,62370,9067,4.9,70
Idaho,2001/7/1,1319.962,62370,7973,5,70
Idaho,2001/8/1,1319.962,62370,8282,5.1,70
Idaho,2001/9/1,1319.962,62370,7834,5.3,70
Idaho,2001/10/1,1319.962,62370,10149,5.4,70
Idaho,2001/11/1,1319.962,62370,14028,5.6,69.9
Idaho,2001/12/1,1319.962,62370,21344,5.7,69.9
Idaho,2002/1/1,1340.372,60750,14547,5.8,69.8
Idaho,2002/2/1,1340.372,60750,11845,5.9,69.8
Idaho,2002/3/1,1340.372,60750,12639,5.9,69.7
Idaho,2002/4/1,1340.372,60750,8906,5.8,69.6
Idaho,2002/5/1,1340.372,60750,7752,5.7,69.5
Idaho,2002/6/1,1340.372,60750,9346,5.6,69.4
Idaho,2002/7/1,1340.372,60750,8718,5.5,69.3
Idaho,2002/8/1,1340.372,60750,9481,5.5,69.3
Idaho,2002/9/1,1340.372,60750,6191,5.5,69.2
Idaho,2002/10/1,1340.372,60750,7412,5.5,69.1
Idaho,2002/11/1,1340.372,60750,17221,5.5,69
Idaho,2002/12/1,1340.372,60750,17212,5.5,69
Idaho,2003/1/1,1363.38,66860,15291,5.6,69
Idaho,2003/2/1,1363.38,66860,13034,5.6,69
Idaho,2003/3/1,1363.38,66860,13762,5.6,69
Idaho,2003/4/1,1363.38,66860,10586,5.7,69
Idaho,2003/5/1,1363.38,66860,10602,5.7,68.9
Idaho,2003/6/1,1363.38,66860,7510,5.7,68.8
Idaho,2003/7/1,1363.38,66860,8696,5.7,68.6
Idaho,2003/8/1,1363.38,66860,9425,5.7,68.5
Idaho,2003/9/1,1363.38,66860,6717,5.6,68.4
Idaho,2003/10/1,1363.38,66860,8033,5.5,68.4
Idaho,2003/11/1,1363.38,66860,16049,5.4,68.3
Idaho,2003/12/1,1363.38,66860,14752,5.3,68.3
Idaho,2004/1/1,1391.802,68280,18150,5.2,68.3
Idaho,2004/2/1,1391.802,68280,10145,5.1,68.2
Idaho,2004/3/1,1391.802,68280,8409,5.1,68.2
Idaho,2004/4/1,1391.802,68280,7896,5,68.2
Idaho,2004/5/1,1391.802,68280,8381,5,68.2
Idaho,2004/6/1,1391.802,68280,5998,4.9,68.3
Idaho,2004/7/1,1391.802,68280,8187,4.9,68.4
Idaho,2004/8/1,1391.802,68280,6520,4.9,68.4
Idaho,2004/9/1,1391.802,68280,5666,4.8,68.4
Idaho,2004/10/1,1391.802,68280,8646,4.8,68.5
Idaho,2004/11/1,1391.802,68280,11305,4.6,68.5
Idaho,2004/12/1,1391.802,68280,12855,4.5,68.6
Idaho,2005/1/1,1428.241,66090,17661,4.4,68.7
Idaho,2005/2/1,1428.241,66090,8307,4.3,68.7
Idaho,2005/3/1,1428.241,66090,8133,4.2,68.8
Idaho,2005/4/1,1428.241,66090,9368,4.1,69
Idaho,2005/5/1,1428.241,66090,6064,4.1,69
Idaho,2005/6/1,1428.241,66090,5449,4.1,69.1
Idaho,2005/7/1,1428.241,66090,6848,4,69.1
Idaho,2005/8/1,1428.241,66090,5749,4,69.1
Idaho,2005/9/1,1428.241,66090,4512,3.9,69
Idaho,2005/10/1,1428.241,66090,6680,3.8,68.9
Idaho,2005/11/1,1428.241,66090,9320,3.7,68.8
Idaho,2005/12/1,1428.241,66090,16347,3.7,68.7
Idaho,2006/1/1,1468.669,67190,10500,3.7,68.6
Idaho,2006/2/1,1468.669,67190,7692,3.6,68.6
Idaho,2006/3/1,1468.669,67190,6773,3.6,68.5
Idaho,2006/4/1,1468.669,67190,7804,3.6,68.5
Idaho,2006/5/1,1468.669,67190,4262,3.5,68.4
Idaho,2006/6/1,1468.669,67190,4691,3.4,68.3
Idaho,2006/7/1,1468.669,67190,6354,3.4,68.3
Idaho,2006/8/1,1468.669,67190,4802,3.3,68.3
Idaho,2006/9/1,1468.669,67190,4567,3.3,68.3
Idaho,2006/10/1,1468.669,67190,5867,3.2,68.3
Idaho,2006/11/1,1468.669,67190,9866,3.1,68.3
Idaho,2006/12/1,1468.669,67190,16111,3,68.3
Idaho,2007/1/1,1505.105,69720,10862,2.9,68.2
Idaho,2007/2/1,1505.105,69720,7685,2.8,68.1
Idaho,2007/3/1,1505.105,69720,8434,2.8,68
Idaho,2007/4/1,1505.105,69720,6136,2.7,67.9
Idaho,2007/5/1,1505.105,69720,4563,2.7,67.9
Idaho,2007/6/1,1505.105,69720,6053,2.8,67.8
Idaho,2007/7/1,1505.105,69720,6020,2.9,67.8
Idaho,2007/8/1,1505.105,69720,4886,3.1,67.7
Idaho,2007/9/1,1505.105,69720,5876,3.2,67.7
Idaho,2007/10/1,1505.105,69720,6504,3.2,67.5
Idaho,2007/11/1,1505.105,69720,10745,3.2,67.3
Idaho,2007/12/1,1505.105,69720,17754,3.1,67.1
Idaho,2008/1/1,1534.32,64840,12965,3.1,66.9
Idaho,2008/2/1,1534.32,64840,10617,3,66.7
Idaho,2008/3/1,1534.32,64840,10819,3.1,66.5
Idaho,2008/4/1,1534.32,64840,7546,4,66.9
Idaho,2008/5/1,1534.32,64840,8366,4.6,67.2
Idaho,2008/6/1,1534.32,64840,7070,5,67.2
Idaho,2008/7/1,1534.32,64840,8011,5.4,67.2
Idaho,2008/8/1,1534.32,64840,10631,5.7,67.2
Idaho,2008/9/1,1534.32,64840,7194,5.9,67.1
Idaho,2008/10/1,1534.32,64840,11581,6.3,67.1
Idaho,2008/11/1,1534.32,64840,24579,6.8,67.1
Idaho,2008/12/1,1534.32,64840,23800,7.3,67.1
Idaho,2009/1/1,1554.439,64220,25613,7.7,67
Idaho,2009/2/1,1554.439,64220,16698,8.1,67
Idaho,2009/3/1,1554.439,64220,14546,8.4,66.8
Idaho,2009/4/1,1554.439,64220,14186,8.5,66.6
Idaho,2009/5/1,1554.439,64220,15005,9.2,67
Idaho,2009/6/1,1554.439,64220,11939,9.4,67
Idaho,2009/7/1,1554.439,64220,11530,9.5,66.9
Idaho,2009/8/1,1554.439,64220,14232,9.5,66.7
Idaho,2009/9/1,1554.439,64220,10160,9.5,66.5
Idaho,2009/10/1,1554.439,64220,16833,9.5,66.3
Idaho,2009/11/1,1554.439,64220,18685,9.5,66.2
Idaho,2009/12/1,1554.439,64220,20757,9.5,66.1
Idaho,2010/1/1,1570.819,63720,23024,9.5,66.1
Idaho,2010/2/1,1570.819,63720,12918,9.5,66.1
Idaho,2010/3/1,1570.819,63720,11206,9.4,66
Idaho,2010/4/1,1570.819,63720,12977,9.3,65.9
Idaho,2010/5/1,1570.819,63720,12971,9.1,65.8
Idaho,2010/6/1,1570.819,63720,10158,9,65.6
Idaho,2010/7/1,1570.819,63720,12356,9,65.5
Idaho,2010/8/1,1570.819,63720,11268,9,65.4
Idaho,2010/9/1,1570.819,63720,9673,9,65.3
Idaho,2010/10/1,1570.819,63720,14505,8.9,65.2
Idaho,2010/11/1,1570.819,63720,17556,8.9,65.2
Idaho,2010/12/1,1570.819,63720,17284,8.9,65.2
Idaho,2011/1/1,1584.272,62340,21648,8.8,65.1
Idaho,2011/2/1,1584.272,62340,11682,8.7,65.1
Idaho,2011/3/1,1584.272,62340,11207,8.6,65
Idaho,2011/4/1,1584.272,62340,14579,8.6,65
Idaho,2011/5/1,1584.272,62340,10286,8.5,65
Idaho,2011/6/1,1584.272,62340,9468,8.5,65
Idaho,2011/7/1,1584.272,62340,11878,8.5,65
Idaho,2011/8/1,1584.272,62340,7847,8.5,65
Idaho,2011/9/1,1584.272,62340,7440,8.4,65.1
Idaho,2011/10/1,1584.272,62340,12104,8.2,65.1
Idaho,2011/11/1,1584.272,62340,13312,8,65
Idaho,2011/12/1,1584.272,62340,18786,8,65.1
Idaho,2012/1/1,1595.91,61750,14313,7.8,65
Idaho,2012/2/1,1595.91,61750,10153,7.8,65
Idaho,2012/3/1,1595.91,61750,11393,7.7,65
Idaho,2012/4/1,1595.91,61750,9156,7.6,64.9
Idaho,2012/5/1,1595.91,61750,7385,7.7,64.9
Idaho,2012/6/1,1595.91,61750,8917,7.7,64.9
Idaho,2012/7/1,1595.91,61750,7618,7.6,64.9
Idaho,2012/8/1,1595.91,61750,6719,7.5,64.9
Idaho,2012/9/1,1595.91,61750,7264,7.3,64.7
Idaho,2012/10/1,1595.91,61750,7775,7.3,64.7
Idaho,2012/11/1,1595.91,61750,12441,7.1,64.6
Idaho,2012/12/1,1595.91,61750,16978,7.2,64.6
Idaho,2013/1/1,1612.053,61710,13091,7.2,64.6
Idaho,2013/2/1,1612.053,61710,8737,7.1,64.4
Idaho,2013/3/1,1612.053,61710,9560,7,64.4
Idaho,2013/4/1,1612.053,61710,7694,7,64.4
Idaho,2013/5/1,1612.053,61710,5541,7,64.5
Idaho,2013/6/1,1612.053,61710,7003,7.1,64.7
Idaho,2013/7/1,1612.053,61710,6312,7.1,64.7
Idaho,2013/8/1,1612.053,61710,7385,7,64.7
Idaho,2013/9/1,1612.053,61710,4806,7,64.7
Idaho,2013/10/1,1612.053,61710,6477,6.9,64.7
Idaho,2013/11/1,1612.053,61710,10703,6.4,64.4
Idaho,2013/12/1,1612.053,61710,13448,6,64.2
Idaho,2014/1/1,1632.248,67080,11157,5.6,64
Idaho,2014/2/1,1632.248,67080,8542,5.3,63.8
Idaho,2014/3/1,1632.248,67080,8975,5,63.7
Idaho,2014/4/1,1632.248,67080,5753,4.6,63.5
Idaho,2014/5/1,1632.248,67080,6230,4.5,63.4
Idaho,2014/6/1,1632.248,67080,5033,4,63.2
Idaho,2014/7/1,1632.248,67080,4694,4,63.2
Idaho,2014/8/1,1632.248,67080,5414,4.1,63.3
Idaho,2014/9/1,1632.248,67080,4000,4,63.4
Idaho,2014/10/1,1632.248,67080,4745,4,63.4
Idaho,2014/11/1,1632.248,67080,11855,3.9,63.4
Idaho,2014/12/1,1632.248,67080,11567,3.9,63.5
Idaho,2015/1/1,1652.495,64850,14273,3.9,63.6
Idaho,2015/2/1,1652.495,64850,7199,3.9,63.6
Idaho,2015/3/1,1652.495,64850,5502,3.9,63.7
Idaho,2015/4/1,1652.495,64850,5444,3.9,63.8
Idaho,2015/5/1,1652.495,64850,5510,4,63.9
Idaho,2015/6/1,1652.495,64850,4683,4,64
Idaho,2015/7/1,1652.495,64850,4104,3.9,64
Idaho,2015/8/1,1652.495,64850,4828,3.9,63.9
Idaho,2015/9/1,1652.495,64850,4048,3.9,63.9
Idaho,2015/10/1,1652.495,64850,6192,3.9,63.9
Idaho,2015/11/1,1652.495,64850,8189,3.9,63.9
Idaho,2015/12/1,1652.495,64850,10973,3.8,63.9
Idaho,2016/1/1,1684.036,70440,11798,3.8,64
Idaho,2016/2/1,1684.036,70440,5798,3.8,64
Idaho,2016/3/1,1684.036,70440,4987,3.8,64
Idaho,2016/4/1,1684.036,70440,5412,3.8,64
Idaho,2016/5/1,1684.036,70440,3915,3.7,64
Idaho,2016/6/1,1684.036,70440,4115,3.7,64
Idaho,2016/7/1,1684.036,70440,4829,3.7,64
Idaho,2016/8/1,1684.036,70440,3942,3.7,63.9
Idaho,2016/9/1,1684.036,70440,3729,3.7,63.9
Idaho,2016/10/1,1684.036,70440,6079,3.7,63.8
Idaho,2016/11/1,1684.036,70440,7007,3.6,63.8
Idaho,2016/12/1,1684.036,70440,13263,3.5,63.8
Idaho,2017/1/1,1719.745,72810,9615,3.5,63.8
Idaho,2017/2/1,1719.745,72810,5985,3.4,63.8
Idaho,2017/3/1,1719.745,72810,5141,3.3,63.9
Idaho,2017/4/1,1719.745,72810,5477,3.2,63.9
Idaho,2017/5/1,1719.745,72810,3446,3.1,63.9
Idaho,2017/6/1,1719.745,72810,4020,3.1,64
Idaho,2017/7/1,1719.745,72810,4258,3.1,64
Idaho,2017/8/1,1719.745,72810,3321,3.1,64.1
Idaho,2017/9/1,1719.745,72810,4171,3.1,64.1
Idaho,2017/10/1,1719.745,72810,4287,3.1,64.1
Idaho,2017/11/1,1719.745,72810,7157,3.1,64.1
Idaho,2017/12/1,1719.745,72810,12268,3.1,64
Idaho,2018/1/1,1752.074,70450,8264,3,64
Idaho,2018/2/1,1752.074,70450,5187,2.9,64.1
Idaho,2018/3/1,1752.074,70450,5947,2.9,64.1
Idaho,2018/4/1,1752.074,70450,3617,2.8,64.2
Idaho,2018/5/1,1752.074,70450,3136,2.8,64.2
Idaho,2018/6/1,1752.074,70450,4661,2.8,64.2
Idaho,2018/7/1,1752.074,70450,3277,2.8,64.1
Idaho,2018/8/1,1752.074,70450,2965,2.8,64.1
Idaho,2018/9/1,1752.074,70450,3793,2.8,64.1
Idaho,2018/10/1,1752.074,70450,3748,2.9,64.1
Idaho,2018/11/1,1752.074,70450,6471,3,64.2
Idaho,2018/12/1,1752.074,70450,12313,3,64.2
Idaho,2019/1/1,1789.06,78000,8120,3,64.3
Idaho,2019/2/1,1789.06,78000,5861,3,64.3
Idaho,2019/3/1,1789.06,78000,5820,2.9,64.3
Idaho,2019/4/1,1789.06,78000,3566,2.9,64.3
Idaho,2019/5/1,1789.06,78000,3141,2.8,64.4
Idaho,2019/6/1,1789.06,78000,4423,2.8,64.4
Idaho,2019/7/1,1789.06,78000,3153,2.9,64.5
Idaho,2019/8/1,1789.06,78000,3541,2.9,64.5
Idaho,2019/9/1,1789.06,78000,2685,2.9,64.5
Idaho,2019/10/1,1789.06,78000,3308,2.9,64.5
Idaho,2019/11/1,1789.06,78000,6274,2.8,64.5
Idaho,2019/12/1,1789.06,78000,8899,2.8,64.5
Idaho,2020/1/1,1849.415,78060,9081,2.8,64.3
Idaho,2020/2/1,1849.415,78060,6357,2.8,64.2
Idaho,2020/3/1,1849.415,78060,48496,2.8,63.9
Idaho,2020/4/1,1849.415,78060,71285,11.8,62.8
Idaho,2020/5/1,1849.415,78060,27463,9.1,63.5
Idaho,2020/6/1,1849.415,78060,17286,7.5,63.3
Idaho,2020/7/1,1849.415,78060,20772,6.6,63.5
Idaho,2020/8/1,1849.415,78060,17981,5.4,63.3
Idaho,2020/9/1,1849.415,78060,13908,5,63.4
Idaho,2020/10/1,1849.415,78060,17549,4.4,63.4
Idaho,2020/11/1,1849.415,78060,18813,4.2,63.4
Idaho,2020/12/1,1849.415,78060,17340,4.2,63.4
Idaho,2021/1/1,1904.848,86130,22159,4.1,63.4
Idaho,2021/2/1,1904.848,86130,28801,4.1,63.4
Idaho,2021/3/1,1904.848,86130,17911,4,63.3
Idaho,2021/4/1,1904.848,86130,19329,3.9,63.3
Idaho,2021/5/1,1904.848,86130,11289,3.8,63.2
Idaho,2021/6/1,1904.848,86130,5176,3.7,63.2
Idaho,2021/7/1,1904.848,86130,6091,3.5,63.1
Idaho,2021/8/1,1904.848,86130,3918,3.4,63.1
Idaho,2021/9/1,1904.848,86130,3344,3.3,63.1
Idaho,2021/10/1,1904.848,86130,4557,3.2,63.1
Idaho,2021/11/1,1904.848,86130,5206,3,63.2
Idaho,2021/12/1,1904.848,86130,7116,2.9,63.3
Idaho,2022/1/1,1944.299,75460,9201,2.8,63.4
Idaho,2022/2/1,1944.299,75460,4150,2.8,63.5
Idaho,2022/3/1,1944.299,75460,3851,2.7,63.6
Idaho,2022/4/1,1944.299,75460,3853,2.7,63.6
Idaho,2022/5/1,1944.299,75460,2706,2.8,63.6
Idaho,2022/6/1,1944.299,75460,3491,2.8,63.5
Idaho,2022/7/1,1944.299,75460,4228,2.9,63.4
Idaho,2022/8/1,1944.299,75460,3005,3,63.4
Idaho,2022/9/1,1944.299,75460,2636,3,63.3
Idaho,2022/10/1,1944.299,75460,3965,3,63.3
Idaho,2022/11/1,1944.299,75460,6553,3,63.3
Idaho,2022/12/1,1944.299,75460,11187,3,63.3
Idaho,2023/1/1,1971.122,73910,6860,3,63.3
Idaho,2023/2/1,1971.122,73910,5092,3,63.4
Idaho,2023/3/1,1971.122,73910,4711,3,63.5
Idaho,2023/4/1,1971.122,73910,5232,3,63.6
Idaho,2023/5/1,1971.122,73910,3879,3.1,63.6
Idaho,2023/6/1,1971.122,73910,4079,3.2,63.7
Idaho,2023/7/1,1971.122,73910,4791,3.2,63.7
Idaho,2023/8/1,1971.122,73910,3182,3.3,63.8
Idaho,2023/9/1,1971.122,73910,3877,3.4,63.8
Idaho,2023/10/1,1971.122,73910,3675,3.4,63.8
Idaho,2023/11/1,1971.122,73910,5972,3.4,63.8
Idaho,2023/12/1,1971.122,73910,11049,3.4,63.8
Idaho,2024/1/1,2001.619,73910,8126,3.4,63.8
Idaho,2024/2/1,2001.619,73910,5260,3.5,63.8
Idaho,2024/3/1,2001.619,73910,5772,3.5,63.8
Idaho,2024/4/1,2001.619,73910,3831,3.6,63.9
Idaho,2024/5/1,2001.619,73910,3622,3.6,64
Idaho,2024/6/1,2001.619,73910,4835,3.7,64
Idaho,2024/7/1,2001.619,73910,3411,3.7,64.1
Idaho,2024/8/1,2001.619,73910,3915,3.7,64.1
Idaho,2024/9/1,2001.619,73910,3145,3.8,64.1
Idaho,2024/10/1,2001.619,73910,3701,3.8,64.1
Idaho,2024/11/1,2001.619,73910,8008,3.8,64
Idaho,2024/12/1,2001.619,73910,9110,3.8,63.9
Illinois,1987/1/1,11391.178,65530,96666,7.8,65.5
Illinois,1987/2/1,11391.178,65530,56218,7.8,65.5
Illinois,1987/3/1,11391.178,65530,51701,7.8,65.7
Illinois,1987/4/1,11391.178,65530,53922,7.7,65.8
Illinois,1987/5/1,11391.178,65530,57513,7.7,65.9
Illinois,1987/6/1,11391.178,65530,47944,7.5,66.1
Illinois,1987/7/1,11391.178,65530,53551,7.4,66.2
Illinois,1987/8/1,11391.178,65530,55890,7.2,66.2
Illinois,1987/9/1,11391.178,65530,42400,7.1,66.2
Illinois,1987/10/1,11391.178,65530,61482,7.1,66.2
Illinois,1987/11/1,11391.178,65530,52171,7.1,66.1
Illinois,1987/12/1,11391.178,65530,69491,7.1,66.1
Illinois,1988/1/1,11390.183,68890,94960,7.1,66.1
Illinois,1988/2/1,11390.183,68890,55400,7.1,66
Illinois,1988/3/1,11390.183,68890,44513,7,66
Illinois,1988/4/1,11390.183,68890,57965,6.9,66
Illinois,1988/5/1,11390.183,68890,42977,6.9,66
Illinois,1988/6/1,11390.183,68890,40612,6.8,66.1
Illinois,1988/7/1,11390.183,68890,61921,6.7,66.3
Illinois,1988/8/1,11390.183,68890,41550,6.6,66.5
Illinois,1988/9/1,11390.183,68890,37163,6.6,66.7
Illinois,1988/10/1,11390.183,68890,53183,6.5,66.9
Illinois,1988/11/1,11390.183,68890,44706,6.4,67.2
Illinois,1988/12/1,11390.183,68890,83743,6.2,67.4
Illinois,1989/1/1,11409.782,69960,70011,6.1,67.6
Illinois,1989/2/1,11409.782,69960,57896,6,67.8
Illinois,1989/3/1,11409.782,69960,50213,5.9,67.9
Illinois,1989/4/1,11409.782,69960,57818,5.8,67.9
Illinois,1989/5/1,11409.782,69960,45856,5.8,68
Illinois,1989/6/1,11409.782,69960,44311,5.9,68.1
Illinois,1989/7/1,11409.782,69960,67697,5.9,68.1
Illinois,1989/8/1,11409.782,69960,42482,6.1,68.2
Illinois,1989/9/1,11409.782,69960,50635,6.2,68.2
Illinois,1989/10/1,11409.782,69960,46168,6.3,68.3
Illinois,1989/11/1,11409.782,69960,53122,6.3,68.3
Illinois,1989/12/1,11409.782,69960,102434,6.3,68.3
Illinois,1990/1/1,11446.979,69370,76704,6.3,68.3
Illinois,1990/2/1,11446.979,69370,59824,6.2,68.2
Illinois,1990/3/1,11446.979,69370,61970,6.2,68.1
Illinois,1990/4/1,11446.979,69370,53458,6.1,68
Illinois,1990/5/1,11446.979,69370,46923,6.2,67.9
Illinois,1990/6/1,11446.979,69370,61390,6.2,67.9
Illinois,1990/7/1,11446.979,69370,56506,6.3,67.9
Illinois,1990/8/1,11446.979,69370,44018,6.4,67.9
Illinois,1990/9/1,11446.979,69370,57325,6.4,67.9
Illinois,1990/10/1,11446.979,69370,59771,6.5,68
Illinois,1990/11/1,11446.979,69370,63806,6.5,67.9
Illinois,1990/12/1,11446.979,69370,120498,6.5,67.9
Illinois,1991/1/1,11535.973,65580,97008,6.5,67.9
Illinois,1991/2/1,11535.973,65580,78766,6.6,67.8
Illinois,1991/3/1,11535.973,65580,92185,6.7,67.8
Illinois,1991/4/1,11535.973,65580,64950,6.8,67.7
Illinois,1991/5/1,11535.973,65580,56187,6.9,67.7
Illinois,1991/6/1,11535.973,65580,76940,7,67.6
Illinois,1991/7/1,11535.973,65580,70523,7.2,67.5
Illinois,1991/8/1,11535.973,65580,68789,7.4,67.5
Illinois,1991/9/1,11535.973,65580,52700,7.7,67.5
Illinois,1991/10/1,11535.973,65580,59807,7.9,67.5
Illinois,1991/11/1,11535.973,65580,112638,8.2,67.6
Illinois,1991/12/1,11535.973,65580,127362,8.3,67.8
Illinois,1992/1/1,11635.197,63290,100095,8.4,67.9
Illinois,1992/2/1,11635.197,63290,100400,8.4,68
Illinois,1992/3/1,11635.197,63290,69177,8.4,68.1
Illinois,1992/4/1,11635.197,63290,67053,8.3,68.3
Illinois,1992/5/1,11635.197,63290,68045,8.2,68.3
Illinois,1992/6/1,11635.197,63290,58552,8.1,68.4
Illinois,1992/7/1,11635.197,63290,66264,7.9,68.4
Illinois,1992/8/1,11635.197,63290,66628,7.6,68.3
Illinois,1992/9/1,11635.197,63290,53426,7.4,68.2
Illinois,1992/10/1,11635.197,63290,71934,7.3,68.1
Illinois,1992/11/1,11635.197,63290,69147,7.3,68
Illinois,1992/12/1,11635.197,63290,81790,7.4,67.9
Illinois,1993/1/1,11725.984,64320,110553,7.5,67.9
Illinois,1993/2/1,11725.984,64320,68393,7.7,67.9
Illinois,1993/3/1,11725.984,64320,61218,7.8,67.9
Illinois,1993/4/1,11725.984,64320,60994,7.8,68
Illinois,1993/5/1,11725.984,64320,73465,7.8,68.1
Illinois,1993/6/1,11725.984,64320,55156,7.8,68.2
Illinois,1993/7/1,11725.984,64320,75648,7.6,68.2
Illinois,1993/8/1,11725.984,64320,50487,7.5,68.2
Illinois,1993/9/1,11725.984,64320,66790,7.3,68.2
Illinois,1993/10/1,11725.984,64320,61451,7.1,68.1
Illinois,1993/11/1,11725.984,64320,55543,7,68.1
Illinois,1993/12/1,11725.984,64320,81426,6.8,68.1
Illinois,1994/1/1,11804.986,67200,107589,6.6,68.1
Illinois,1994/2/1,11804.986,67200,59889,6.4,68.1
Illinois,1994/3/1,11804.986,67200,51713,6.3,68.1
Illinois,1994/4/1,11804.986,67200,63780,6.1,68
Illinois,1994/5/1,11804.986,67200,45849,5.9,67.9
Illinois,1994/6/1,11804.986,67200,44851,5.8,67.9
Illinois,1994/7/1,11804.986,67200,58664,5.7,67.9
Illinois,1994/8/1,11804.986,67200,41770,5.6,67.9
Illinois,1994/9/1,11804.986,67200,37265,5.5,67.9
Illinois,1994/10/1,11804.986,67200,53084,5.4,68
Illinois,1994/11/1,11804.986,67200,50669,5.2,68
Illinois,1994/12/1,11804.986,67200,89973,5.1,68.1
Illinois,1995/1/1,11884.935,71240,73882,5,68.2
Illinois,1995/2/1,11884.935,71240,50685,5,68.3
Illinois,1995/3/1,11884.935,71240,47050,5.1,68.3
Illinois,1995/4/1,11884.935,71240,61476,5.1,68.3
Illinois,1995/5/1,11884.935,71240,47146,5.2,68.3
Illinois,1995/6/1,11884.935,71240,50609,5.2,68.3
Illinois,1995/7/1,11884.935,71240,66769,5.3,68.3
Illinois,1995/8/1,11884.935,71240,45507,5.3,68.3
Illinois,1995/9/1,11884.935,71240,49230,5.3,68.3
Illinois,1995/10/1,11884.935,71240,49471,5.3,68.3
Illinois,1995/11/1,11884.935,71240,58545,5.3,68.3
Illinois,1995/12/1,11884.935,71240,99749,5.3,68.3
Illinois,1996/1/1,11953.003,72110,84419,5.3,68.3
Illinois,1996/2/1,11953.003,72110,63032,5.3,68.4
Illinois,1996/3/1,11953.003,72110,65014,5.4,68.5
Illinois,1996/4/1,11953.003,72110,49380,5.4,68.6
Illinois,1996/5/1,11953.003,72110,47172,5.4,68.7
Illinois,1996/6/1,11953.003,72110,61684,5.4,68.8
Illinois,1996/7/1,11953.003,72110,53189,5.4,68.8
Illinois,1996/8/1,11953.003,72110,52787,5.3,68.8
Illinois,1996/9/1,11953.003,72110,39595,5.2,68.7
Illinois,1996/10/1,11953.003,72110,45008,5.2,68.7
Illinois,1996/11/1,11953.003,72110,67394,5.1,68.6
Illinois,1996/12/1,11953.003,72110,84649,5.1,68.6
Illinois,1997/1/1,12011.509,73690,73115,5.1,68.6
Illinois,1997/2/1,12011.509,73690,53444,5,68.6
Illinois,1997/3/1,12011.509,73690,58968,4.9,68.6
Illinois,1997/4/1,12011.509,73690,45188,4.8,68.7
Illinois,1997/5/1,12011.509,73690,51984,4.7,68.7
Illinois,1997/6/1,12011.509,73690,50487,4.6,68.7
Illinois,1997/7/1,12011.509,73690,48695,4.6,68.8
Illinois,1997/8/1,12011.509,73690,53991,4.6,68.8
Illinois,1997/9/1,12011.509,73690,35875,4.7,68.8
Illinois,1997/10/1,12011.509,73690,39278,4.8,68.9
Illinois,1997/11/1,12011.509,73690,62370,4.8,68.9
Illinois,1997/12/1,12011.509,73690,73200,4.8,68.9
Illinois,1998/1/1,12069.774,76030,84977,4.8,68.8
Illinois,1998/2/1,12069.774,76030,45978,4.7,68.7
Illinois,1998/3/1,12069.774,76030,43534,4.5,68.6
Illinois,1998/4/1,12069.774,76030,42280,4.4,68.5
Illinois,1998/5/1,12069.774,76030,47288,4.3,68.4
Illinois,1998/6/1,12069.774,76030,45351,4.3,68.5
Illinois,1998/7/1,12069.774,76030,45630,4.4,68.6
Illinois,1998/8/1,12069.774,76030,44510,4.5,68.7
Illinois,1998/9/1,12069.774,76030,32501,4.5,68.8
Illinois,1998/10/1,12069.774,76030,45933,4.5,68.9
Illinois,1998/11/1,12069.774,76030,47243,4.4,69
Illinois,1998/12/1,12069.774,76030,70067,4.3,69
Illinois,1999/1/1,12128.37,79930,89778,4.2,69
Illinois,1999/2/1,12128.37,79930,42535,4.2,69.1
Illinois,1999/3/1,12128.37,79930,42533,4.2,69.2
Illinois,1999/4/1,12128.37,79930,41008,4.3,69.3
Illinois,1999/5/1,12128.37,79930,50958,4.5,69.4
Illinois,1999/6/1,12128.37,79930,41998,4.6,69.6
Illinois,1999/7/1,12128.37,79930,57124,4.6,69.7
Illinois,1999/8/1,12128.37,79930,36350,4.6,69.7
