State,Year,Month,Unemployment Rate
Iowa,1992,01,4.7   
Kansas,1992,01,4.2   
Kentucky,1992,01,7.1   
Louisiana,1992,01,7.5   
Maine,1992,01,7.7   
Maryland,1992,01,6.5   
Massachusetts,1992,01,9.0   
Michigan,1992,01,9.5   
Minnesota,1992,01,5.0   
Mississippi,1992,01,8.1   
Missouri,1992,01,6.2   
Montana,1992,01,6.9   
Nebraska,1992,01,2.7   
Nevada,1992,01,6.5   
New Hampshire,1992,01,7.1   
New Jersey,1992,01,7.7   
New Mexico,1992,01,7.3   
New York,1992,01,8.3   
New York city,1992,01,10.2   
North Carolina,1992,01,6.3   
North Dakota,1992,01,4.4   
Ohio,1992,01,7.0   
Oklahoma,1992,01,6.1   
Oregon,1992,01,7.2   
Pennsylvania,1992,01,7.3   
Rhode Island,1992,01,9.0   
South Carolina,1992,01,6.7   
South Dakota,1992,01,3.4   
Tennessee,1992,01,6.8   
Texas,1992,01,7.5   
Utah,1992,01,4.9   
Vermont,1992,01,6.2   
Virginia,1992,01,6.2   
Washington,1992,01,6.8   
West Virginia,1992,01,11.4   
Wisconsin,1992,01,5.1   
Wyoming,1992,01,5.5   
Alabama,1992,02,7.5   
Alaska,1992,02,9.2   
Arizona,1992,02,7.8   
Arkansas,1992,02,7.3   
California,1992,02,8.8   
Los Angeles County,1992,02,9.1   
Colorado,1992,02,6.0   
Connecticut,1992,02,7.2   
Delaware,1992,02,5.7   
District of Columbia,1992,02,8.4   
Florida,1992,02,8.5   
Georgia,1992,02,7.6   
Hawaii,1992,02,3.5   
Idaho,1992,02,6.6   
Illinois,1992,02,8.4   
Indiana,1992,02,5.9   
Iowa,1992,02,4.6   
Kansas,1992,02,4.3   
Kentucky,1992,02,7.1   
Louisiana,1992,02,7.6   
Maine,1992,02,7.7   
Maryland,1992,02,6.6   
Massachusetts,1992,02,9.0   
Michigan,1992,02,9.5   
Minnesota,1992,02,5.0   
Mississippi,1992,02,8.1   
Missouri,1992,02,6.2   
Montana,1992,02,6.9   
Nebraska,1992,02,2.8   
Nevada,1992,02,6.6   
New Hampshire,1992,02,7.1   
New Jersey,1992,02,7.9   
New Mexico,1992,02,7.4   
New York,1992,02,8.4   
New York city,1992,02,10.4   
North Carolina,1992,02,6.3   
North Dakota,1992,02,4.5   
Ohio,1992,02,7.2   
Oklahoma,1992,02,6.1   
Oregon,1992,02,7.3   
Pennsylvania,1992,02,7.4   
Rhode Island,1992,02,9.1   
South Carolina,1992,02,6.7   
South Dakota,1992,02,3.4   
Tennessee,1992,02,6.7   
Texas,1992,02,7.6   
Utah,1992,02,5.0   
Vermont,1992,02,6.2   
Virginia,1992,02,6.2   
Washington,1992,02,6.8   
West Virginia,1992,02,11.4   
Wisconsin,1992,02,5.0   
Wyoming,1992,02,5.5   
Alabama,1992,03,7.6   
Alaska,1992,03,9.1   
Arizona,1992,03,7.9   
Arkansas,1992,03,7.2   
California,1992,03,8.9   
Los Angeles County,1992,03,9.3   
Colorado,1992,03,6.1   
Connecticut,1992,03,7.3   
Delaware,1992,03,5.6   
District of Columbia,1992,03,8.5   
Florida,1992,03,8.5   
Georgia,1992,03,7.4   
Hawaii,1992,03,3.7   
Idaho,1992,03,6.6   
Illinois,1992,03,8.4   
Indiana,1992,03,6.0   
Iowa,1992,03,4.6   
Kansas,1992,03,4.4   
Kentucky,1992,03,7.0   
Louisiana,1992,03,7.7   
Maine,1992,03,7.7   
Maryland,1992,03,6.6   
Massachusetts,1992,03,9.0   
Michigan,1992,03,9.5   
Minnesota,1992,03,5.0   
Mississippi,1992,03,8.2   
Missouri,1992,03,6.2   
Montana,1992,03,6.8   
Nebraska,1992,03,2.8   
Nevada,1992,03,6.7   
New Hampshire,1992,03,7.2   
New Jersey,1992,03,8.1   
New Mexico,1992,03,7.4   
New York,1992,03,8.6   
New York city,1992,03,10.7   
North Carolina,1992,03,6.4   
North Dakota,1992,03,4.5   
Ohio,1992,03,7.3   
Oklahoma,1992,03,6.1   
Oregon,1992,03,7.3   
Pennsylvania,1992,03,7.4   
Rhode Island,1992,03,9.1   
South Carolina,1992,03,6.7   
South Dakota,1992,03,3.4   
Tennessee,1992,03,6.7   
Texas,1992,03,7.7   
Utah,1992,03,5.0   
Vermont,1992,03,6.2   
Virginia,1992,03,6.3   
Washington,1992,03,6.9   
West Virginia,1992,03,11.4   
Wisconsin,1992,03,5.0   
Wyoming,1992,03,5.6   
Alabama,1992,04,7.6   
Alaska,1992,04,9.1   
Arizona,1992,04,7.8   
Arkansas,1992,04,7.2   
California,1992,04,9.1   
Los Angeles County,1992,04,9.5   
Colorado,1992,04,6.2   
Connecticut,1992,04,7.3   
Delaware,1992,04,5.6   
District of Columbia,1992,04,8.5   
Florida,1992,04,8.6   
Georgia,1992,04,7.2   
Hawaii,1992,04,3.9   
Idaho,1992,04,6.6   
Illinois,1992,04,8.3   
Indiana,1992,04,6.2   
Iowa,1992,04,4.6   
Kansas,1992,04,4.4   
Kentucky,1992,04,6.9   
Louisiana,1992,04,7.8   
Maine,1992,04,7.5   
Maryland,1992,04,6.6   
Massachusetts,1992,04,8.9   
Michigan,1992,04,9.5   
Minnesota,1992,04,5.1   
Mississippi,1992,04,8.2   
Missouri,1992,04,6.2   
Montana,1992,04,6.8   
Nebraska,1992,04,2.8   
Nevada,1992,04,6.7   
New Hampshire,1992,04,7.2   
New Jersey,1992,04,8.4   
New Mexico,1992,04,7.4   
New York,1992,04,8.7   
New York city,1992,04,10.9   
North Carolina,1992,04,6.4   
North Dakota,1992,04,4.6   
Ohio,1992,04,7.5   
Oklahoma,1992,04,6.1   
Oregon,1992,04,7.3   
Pennsylvania,1992,04,7.4   
Rhode Island,1992,04,9.2   
South Carolina,1992,04,6.7   
South Dakota,1992,04,3.4   
Tennessee,1992,04,6.6   
Texas,1992,04,7.8   
Utah,1992,04,5.0   
Vermont,1992,04,6.2   
Virginia,1992,04,6.3   
Washington,1992,04,7.0   
West Virginia,1992,04,11.4   
Wisconsin,1992,04,5.0   
Wyoming,1992,04,5.6   
Alabama,1992,05,7.6   
Alaska,1992,05,9.1   
Arizona,1992,05,7.8   
Arkansas,1992,05,7.1   
California,1992,05,9.2   
Los Angeles County,1992,05,9.7   
Colorado,1992,05,6.2   
Connecticut,1992,05,7.3   
Delaware,1992,05,5.6   
District of Columbia,1992,05,8.5   
Florida,1992,05,8.6   
Georgia,1992,05,7.1   
Hawaii,1992,05,4.0   
Idaho,1992,05,6.6   
Illinois,1992,05,8.2   
Indiana,1992,05,6.3   
Iowa,1992,05,4.5   
Kansas,1992,05,4.5   
Kentucky,1992,05,6.9   
Louisiana,1992,05,7.9   
Maine,1992,05,7.4   
Maryland,1992,05,6.6   
Massachusetts,1992,05,8.9   
Michigan,1992,05,9.4   
Minnesota,1992,05,5.1   
Mississippi,1992,05,8.2   
Missouri,1992,05,6.2   
Montana,1992,05,6.8   
Nebraska,1992,05,2.8   
Nevada,1992,05,6.8   
New Hampshire,1992,05,7.3   
New Jersey,1992,05,8.6   
New Mexico,1992,05,7.4   
New York,1992,05,8.8   
New York city,1992,05,11.1   
North Carolina,1992,05,6.4   
North Dakota,1992,05,4.6   
Ohio,1992,05,7.5   
Oklahoma,1992,05,6.0   
Oregon,1992,05,7.3   
Pennsylvania,1992,05,7.5   
Rhode Island,1992,05,9.2   
South Carolina,1992,05,6.7   
South Dakota,1992,05,3.5   
Tennessee,1992,05,6.5   
Texas,1992,05,7.8   
Utah,1992,05,5.0   
Vermont,1992,05,6.1   
Virginia,1992,05,6.2   
Washington,1992,05,7.1   
West Virginia,1992,05,11.3   
Wisconsin,1992,05,5.1   
Wyoming,1992,05,5.6   
Alabama,1992,06,7.6   
Alaska,1992,06,9.0   
Arizona,1992,06,7.7   
Arkansas,1992,06,7.1   
California,1992,06,9.4   
Los Angeles County,1992,06,9.9   
Colorado,1992,06,6.2   
Connecticut,1992,06,7.4   
Delaware,1992,06,5.6   
District of Columbia,1992,06,8.5   
Florida,1992,06,8.6   
Georgia,1992,06,6.9   
Hawaii,1992,06,4.2   
Idaho,1992,06,6.6   
Illinois,1992,06,8.1   
Indiana,1992,06,6.3   
Iowa,1992,06,4.5   
Kansas,1992,06,4.6   
Kentucky,1992,06,6.9   
Louisiana,1992,06,8.0   
Maine,1992,06,7.2   
Maryland,1992,06,6.6   
Massachusetts,1992,06,8.9   
Michigan,1992,06,9.4   
Minnesota,1992,06,5.1   
Mississippi,1992,06,8.2   
Missouri,1992,06,6.2   
Montana,1992,06,6.8   
Nebraska,1992,06,2.9   
Nevada,1992,06,6.8   
New Hampshire,1992,06,7.3   
New Jersey,1992,06,8.8   
New Mexico,1992,06,7.4   
New York,1992,06,8.9   
New York city,1992,06,11.4   
North Carolina,1992,06,6.3   
North Dakota,1992,06,4.6   
Ohio,1992,06,7.6   
Oklahoma,1992,06,6.0   
Oregon,1992,06,7.2   
Pennsylvania,1992,06,7.5   
Rhode Island,1992,06,9.2   
South Carolina,1992,06,6.7   
South Dakota,1992,06,3.5   
Tennessee,1992,06,6.4   
Texas,1992,06,7.8   
Utah,1992,06,4.9   
Vermont,1992,06,6.1   
Virginia,1992,06,6.2   
Washington,1992,06,7.1   
West Virginia,1992,06,11.3   
Wisconsin,1992,06,5.2   
Wyoming,1992,06,5.6   
Alabama,1992,07,7.5   
Alaska,1992,07,8.9   
Arizona,1992,07,7.6   
Arkansas,1992,07,7.0   
California,1992,07,9.5   
Los Angeles County,1992,07,10.1   
Colorado,1992,07,6.2   
Connecticut,1992,07,7.4   
Delaware,1992,07,5.6   
District of Columbia,1992,07,8.6   
Florida,1992,07,8.5   
Georgia,1992,07,6.7   
Hawaii,1992,07,4.3   
Idaho,1992,07,6.6   
Illinois,1992,07,7.9   
Indiana,1992,07,6.3   
Iowa,1992,07,4.5   
Kansas,1992,07,4.7   
Kentucky,1992,07,6.9   
Louisiana,1992,07,8.0   
Maine,1992,07,7.2   
Maryland,1992,07,6.6   
Massachusetts,1992,07,8.9   
Michigan,1992,07,9.3   
Minnesota,1992,07,5.1   
Mississippi,1992,07,8.2   
Missouri,1992,07,6.2   
Montana,1992,07,6.7   
Nebraska,1992,07,2.9   
Nevada,1992,07,6.8   
New Hampshire,1992,07,7.4   
New Jersey,1992,07,9.0   
New Mexico,1992,07,7.3   
New York,1992,07,8.9   
New York city,1992,07,11.5   
North Carolina,1992,07,6.3   
North Dakota,1992,07,4.6   
Ohio,1992,07,7.6   
Oklahoma,1992,07,5.9   
Oregon,1992,07,7.2   
Pennsylvania,1992,07,7.5   
Rhode Island,1992,07,9.2   
South Carolina,1992,07,6.7   
South Dakota,1992,07,3.5   
Tennessee,1992,07,6.3   
Texas,1992,07,7.8   
Utah,1992,07,4.9   
Vermont,1992,07,6.0   
Virginia,1992,07,6.1   
Washington,1992,07,7.2   
West Virginia,1992,07,11.3   
Wisconsin,1992,07,5.3   
Wyoming,1992,07,5.5   
Alabama,1992,08,7.5   
Alaska,1992,08,8.8   
Arizona,1992,08,7.5   
Arkansas,1992,08,7.0   
California,1992,08,9.7   
Los Angeles County,1992,08,10.3   
Colorado,1992,08,6.2   
Connecticut,1992,08,7.4   
Delaware,1992,08,5.5   
District of Columbia,1992,08,8.6   
Florida,1992,08,8.5   
Georgia,1992,08,6.6   
Hawaii,1992,08,4.4   
Idaho,1992,08,6.7   
Illinois,1992,08,7.6   
Indiana,1992,08,6.3   
Iowa,1992,08,4.4   
Kansas,1992,08,4.7   
Kentucky,1992,08,6.9   
Louisiana,1992,08,8.0   
Maine,1992,08,7.1   
Maryland,1992,08,6.5   
Massachusetts,1992,08,8.8   
Michigan,1992,08,9.1   
Minnesota,1992,08,5.1   
Mississippi,1992,08,8.1   
Missouri,1992,08,6.1   
Montana,1992,08,6.7   
Nebraska,1992,08,2.9   
Nevada,1992,08,6.9   
New Hampshire,1992,08,7.4   
New Jersey,1992,08,9.0   
New Mexico,1992,08,7.3   
New York,1992,08,9.0   
New York city,1992,08,11.6   
North Carolina,1992,08,6.3   
North Dakota,1992,08,4.6   
Ohio,1992,08,7.6   
Oklahoma,1992,08,5.8   
Oregon,1992,08,7.2   
Pennsylvania,1992,08,7.5   
Rhode Island,1992,08,9.1   
South Carolina,1992,08,6.7   
South Dakota,1992,08,3.5   
Tennessee,1992,08,6.3   
Texas,1992,08,7.8   
Utah,1992,08,4.8   
Vermont,1992,08,6.0   
Virginia,1992,08,6.0   
Washington,1992,08,7.3   
West Virginia,1992,08,11.2   
Wisconsin,1992,08,5.3   
Wyoming,1992,08,5.5   
Alabama,1992,09,7.5   
Alaska,1992,09,8.7   
Arizona,1992,09,7.4   
Arkansas,1992,09,6.9   
California,1992,09,9.8   
Los Angeles County,1992,09,10.4   
Colorado,1992,09,6.2   
Connecticut,1992,09,7.3   
Delaware,1992,09,5.4   
District of Columbia,1992,09,8.7   
Florida,1992,09,8.4   
Georgia,1992,09,6.2   
Hawaii,1992,09,4.4   
Idaho,1992,09,6.6   
Illinois,1992,09,7.4   
Indiana,1992,09,6.2   
Iowa,1992,09,4.4   
Kansas,1992,09,4.7   
Kentucky,1992,09,6.8   
Louisiana,1992,09,7.9   
Maine,1992,09,7.1   
Maryland,1992,09,6.5   
Massachusetts,1992,09,8.7   
Michigan,1992,09,8.9   
Minnesota,1992,09,5.1   
Mississippi,1992,09,7.9   
Missouri,1992,09,6.0   
Montana,1992,09,6.7   
Nebraska,1992,09,2.8   
Nevada,1992,09,6.9   
New Hampshire,1992,09,7.4   
New Jersey,1992,09,9.0   
New Mexico,1992,09,7.3   
New York,1992,09,8.9   
New York city,1992,09,11.6   
North Carolina,1992,09,6.2   
North Dakota,1992,09,4.5   
Ohio,1992,09,7.5   
Oklahoma,1992,09,5.7   
Oregon,1992,09,7.2   
Pennsylvania,1992,09,7.4   
Rhode Island,1992,09,9.0   
South Carolina,1992,09,6.7   
South Dakota,1992,09,3.4   
Tennessee,1992,09,6.3   
Texas,1992,09,7.7   
Utah,1992,09,4.8   
Vermont,1992,09,5.9   
Virginia,1992,09,5.9   
Washington,1992,09,7.4   
West Virginia,1992,09,11.1   
Wisconsin,1992,09,5.3   
Wyoming,1992,09,5.4   
Alabama,1992,10,7.5   
Alaska,1992,10,8.6   
Arizona,1992,10,7.3   
Arkansas,1992,10,6.7   
California,1992,10,9.8   
Los Angeles County,1992,10,10.4   
Colorado,1992,10,6.1   
Connecticut,1992,10,7.3   
Delaware,1992,10,5.2   
District of Columbia,1992,10,8.7   
Florida,1992,10,8.2   
Georgia,1992,10,6.2   
Hawaii,1992,10,4.5   
Idaho,1992,10,6.5   
Illinois,1992,10,7.3   
Indiana,1992,10,6.1   
Iowa,1992,10,4.4   
Kansas,1992,10,4.7   
Kentucky,1992,10,6.8   
Louisiana,1992,10,7.8   
Maine,1992,10,7.1   
Maryland,1992,10,6.5   
Massachusetts,1992,10,8.6   
Michigan,1992,10,8.6   
Minnesota,1992,10,5.1   
Mississippi,1992,10,7.7   
Missouri,1992,10,6.0   
Montana,1992,10,6.6   
Nebraska,1992,10,2.8   
Nevada,1992,10,6.9   
New Hampshire,1992,10,7.4   
New Jersey,1992,10,8.9   
New Mexico,1992,10,7.2   
New York,1992,10,8.8   
New York city,1992,10,11.6   
North Carolina,1992,10,6.1   
North Dakota,1992,10,4.5   
Ohio,1992,10,7.4   
Oklahoma,1992,10,5.6   
Oregon,1992,10,7.2   
Pennsylvania,1992,10,7.3   
Rhode Island,1992,10,8.8   
South Carolina,1992,10,6.8   
South Dakota,1992,10,3.4   
Tennessee,1992,10,6.3   
Texas,1992,10,7.7   
Utah,1992,10,4.7   
Vermont,1992,10,5.8   
Virginia,1992,10,5.8   
Washington,1992,10,7.5   
West Virginia,1992,10,11.0   
Wisconsin,1992,10,5.1   
Wyoming,1992,10,5.3   
Alabama,1992,11,7.5   
Alaska,1992,11,8.4   
Arizona,1992,11,7.3   
Arkansas,1992,11,6.6   
California,1992,11,9.8   
Los Angeles County,1992,11,10.4   
Colorado,1992,11,6.1   
Connecticut,1992,11,7.3   
Delaware,1992,11,5.1   
District of Columbia,1992,11,8.7   
Florida,1992,11,8.1   
Georgia,1992,11,6.2   
Hawaii,1992,11,4.5   
Idaho,1992,11,6.4   
Illinois,1992,11,7.3   
Indiana,1992,11,5.9   
Iowa,1992,11,4.3   
Kansas,1992,11,4.7   
Kentucky,1992,11,6.7   
Louisiana,1992,11,7.7   
Maine,1992,11,7.0   
Maryland,1992,11,6.4   
Massachusetts,1992,11,8.5   
Michigan,1992,11,8.3   
Minnesota,1992,11,5.1   
Mississippi,1992,11,7.5   
Missouri,1992,11,6.0   
Montana,1992,11,6.5   
Nebraska,1992,11,2.8   
Nevada,1992,11,6.9   
New Hampshire,1992,11,7.4   
New Jersey,1992,11,8.7   
New Mexico,1992,11,7.2   
New York,1992,11,8.7   
New York city,1992,11,11.5   
North Carolina,1992,11,6.0   
North Dakota,1992,11,4.5   
Ohio,1992,11,7.3   
Oklahoma,1992,11,5.5   
Oregon,1992,11,7.2   
Pennsylvania,1992,11,7.2   
Rhode Island,1992,11,8.6   
South Carolina,1992,11,6.9   
South Dakota,1992,11,3.5   
Tennessee,1992,11,6.2   
Texas,1992,11,7.7   
Utah,1992,11,4.7   
Vermont,1992,11,5.8   
Virginia,1992,11,5.7   
Washington,1992,11,7.5   
West Virginia,1992,11,10.9   
Wisconsin,1992,11,5.0   
Wyoming,1992,11,5.3   
Alabama,1992,12,7.5   
Alaska,1992,12,8.2   
Arizona,1992,12,7.2   
Arkansas,1992,12,6.5   
California,1992,12,9.8   
Los Angeles County,1992,12,10.5   
Colorado,1992,12,6.1   
Connecticut,1992,12,7.2   
Delaware,1992,12,5.0   
District of Columbia,1992,12,8.7   
Florida,1992,12,8.0   
Georgia,1992,12,6.2   
Hawaii,1992,12,4.5   
Idaho,1992,12,6.4   
Illinois,1992,12,7.4   
Indiana,1992,12,5.8   
Iowa,1992,12,4.3   
Kansas,1992,12,4.8   
Kentucky,1992,12,6.6   
Louisiana,1992,12,7.6   
Maine,1992,12,7.0   
Maryland,1992,12,6.4   
Massachusetts,1992,12,8.4   
Michigan,1992,12,7.9   
Minnesota,1992,12,5.1   
Mississippi,1992,12,7.3   
Missouri,1992,12,6.0   
Montana,1992,12,6.5   
Nebraska,1992,12,2.8   
Nevada,1992,12,6.9   
New Hampshire,1992,12,7.3   
New Jersey,1992,12,8.7   
New Mexico,1992,12,7.3   
New York,1992,12,8.6   
New York city,1992,12,11.5   
North Carolina,1992,12,5.9   
North Dakota,1992,12,4.5   
Ohio,1992,12,7.2   
Oklahoma,1992,12,5.5   
Oregon,1992,12,7.2   
Pennsylvania,1992,12,7.1   
Rhode Island,1992,12,8.5   
South Carolina,1992,12,7.0   
South Dakota,1992,12,3.5   
Tennessee,1992,12,6.2   
Texas,1992,12,7.6   
Utah,1992,12,4.6   
Vermont,1992,12,5.6   
Virginia,1992,12,5.5   
Washington,1992,12,7.6   
West Virginia,1992,12,10.8   
Wisconsin,1992,12,4.8   
Wyoming,1992,12,5.2   
Alabama,1993,01,7.5   
Alaska,1993,01,8.1   
Arizona,1993,01,7.1   
Arkansas,1993,01,6.4   
California,1993,01,9.8   
Los Angeles County,1993,01,10.5   
Colorado,1993,01,6.0   
Connecticut,1993,01,7.1   
Delaware,1993,01,4.9   
District of Columbia,1993,01,8.6   
Florida,1993,01,7.9   
Georgia,1993,01,6.1   
Hawaii,1993,01,4.5   
Idaho,1993,01,6.3   
Illinois,1993,01,7.5   
Indiana,1993,01,5.7   
Iowa,1993,01,4.3   
Kansas,1993,01,4.8   
Kentucky,1993,01,6.6   
Louisiana,1993,01,7.5   
Maine,1993,01,6.9   
Maryland,1993,01,6.3   
Massachusetts,1993,01,8.2   
Michigan,1993,01,7.7   
Minnesota,1993,01,5.1   
Mississippi,1993,01,7.2   
Missouri,1993,01,6.1   
Montana,1993,01,6.4   
Nebraska,1993,01,2.9   
Nevada,1993,01,6.9   
New Hampshire,1993,01,7.2   
New Jersey,1993,01,8.6   
New Mexico,1993,01,7.3   
New York,1993,01,8.4   
New York city,1993,01,11.3   
North Carolina,1993,01,5.7   
North Dakota,1993,01,4.4   
Ohio,1993,01,7.1   
Oklahoma,1993,01,5.5   
Oregon,1993,01,7.2   
Pennsylvania,1993,01,7.0   
Rhode Island,1993,01,8.3   
South Carolina,1993,01,7.2   
South Dakota,1993,01,3.6   
Tennessee,1993,01,6.2   
Texas,1993,01,7.6   
Utah,1993,01,4.5   
Vermont,1993,01,5.5   
Virginia,1993,01,5.4   
Washington,1993,01,7.5   
West Virginia,1993,01,10.7   
Wisconsin,1993,01,4.7   
Wyoming,1993,01,5.2   
Alabama,1993,02,7.5   
Alaska,1993,02,8.0   
Arizona,1993,02,6.9   
Arkansas,1993,02,6.3   
California,1993,02,9.8   
Los Angeles County,1993,02,10.4   
Colorado,1993,02,6.0   
Connecticut,1993,02,7.1   
Delaware,1993,02,4.9   
District of Columbia,1993,02,8.5   
Florida,1993,02,7.8   
Georgia,1993,02,6.0   
Hawaii,1993,02,4.4   
Idaho,1993,02,6.3   
Illinois,1993,02,7.7   
Indiana,1993,02,5.7   
Iowa,1993,02,4.3   
Kansas,1993,02,4.9   
Kentucky,1993,02,6.5   
Louisiana,1993,02,7.5   
Maine,1993,02,6.8   
Maryland,1993,02,6.3   
Massachusetts,1993,02,8.0   
Michigan,1993,02,7.5   
